STCODE,DIST,YEAR,RICE Kharif area,RICE Kharif production,RICE Total Area,RICE Total Production,RICE Total Yield,WHT Rabi area,WHT Rabi production,WHT Total Area,WHT Total Production,WHT Total Yield,MAIZ Kharif area,MAIZ Kharif production,MAIZ Total Area,MAIZ Total Production,MAIZ Total Yield,CPEA Rabi area,CPEA Rabi production,CPEA Total Area,CPEA Total Production,CPEA Total Yield,PPEA Kharif area,PPEA Kharif production,PPEA Total Area,PPEA Total Production,PPEA Total Yield,BLCK Total Area,BLCK Total Production,BLCK Total Yield,GREN Total Area,GREN Total Production,GREN Total Yield,SESA Kharif area,SESA Kharif production,SESA Total Area,SESA Total Production,SESA Total Yield,RM Rabi area,RM Rabi production,RM Total Area,RM Total Production,RM Total Yield,SCAN Total Area,SGUR Total Production,SCAN Total Yield
10,519,1997,1.3000,1.5000,1.3000,1.5000,1153.8462,45.5000,156.8000,45.5000,156.8000,3446.1538,9.3617,11.6658,9.3108,12.3147,1202.6323,7.5000,6.5000,7.5000,6.5000,866.6667,2.0000,2.9000,2.0000,2.9000,1450.0000,0.7961,0.2123,285.3298,1.2709,0.3586,282.8095,1.4000,0.3000,1.4000,0.3000,214.2857,22.3250,17.8488,21.8250,17.3625,708.1481,0.3000,2.6300,8766.6667
10,519,1998,1.2000,1.4700,1.2000,1.4700,1225.0000,48.7300,176.4600,48.7300,176.4600,3621.1779,0.0200,0.0200,0.0200,0.0200,1000.0000,9.8600,7.2700,9.8600,7.2700,737.3225,2.0800,3.0900,2.0800,3.0900,1485.5769,0.4000,0.1300,325.0000,0.1200,0.0100,83.3333,1.9800,0.1500,1.9800,0.1500,75.7576,22.3250,17.8488,21.8250,17.3625,806.6380,0.2800,1.2260,4378.5714
10,519,1999,1.2200,1.5400,1.2200,1.5400,1262.2951,52.1000,139.8400,52.1000,139.8400,2684.0691,0.0200,0.0200,0.0200,0.0200,1000.0000,5.6500,3.9200,5.6500,3.9200,693.8053,1.6700,1.8400,1.6700,1.8400,1101.7964,0.4100,0.1200,292.6829,0.1900,0.0200,105.2632,1.3700,0.1000,1.3700,0.1000,72.9927,22.3250,17.8488,21.8250,17.3625,1472.9173,0.3000,1.9860,6620.0000
10,519,2000,1.1400,1.0700,1.1400,1.0700,938.5965,31.5000,115.7200,31.5000,115.7200,3673.6508,0.0100,0.0100,0.0100,0.0100,1000.0000,4.0800,2.4000,4.0800,2.4000,588.2353,1.6900,0.8600,1.6900,0.8600,508.8757,0.3200,0.0900,281.2500,0.1400,0.0200,142.8571,1.8000,0.2500,1.8000,0.2500,138.8889,22.3250,17.8488,21.8250,17.3625,953.0070,0.2500,2.2120,8848.0000
10,519,2001,1.1800,1.4700,1.1800,1.4700,1245.7627,44.5500,176.7800,44.5500,176.7800,3968.1257,0.0300,0.0400,0.0300,0.0400,1333.3333,6.9600,5.2800,6.9600,5.2800,758.6207,1.2800,0.6500,1.2800,0.6500,507.8125,0.3700,0.1300,351.3514,0.1800,0.0500,277.7778,2.3800,0.7800,2.3800,0.7800,327.7311,22.3250,17.8488,21.8250,17.3625,1370.1568,0.1300,0.4420,3400.0000
10,519,2002,0.6300,0.5100,0.6300,0.5100,809.5238,44.4000,145.4200,44.4000,145.4200,3275.2252,0.0100,0.0100,0.0100,0.0100,1000.0000,4.0900,3.1000,4.0900,3.1000,757.9462,0.9100,0.0900,0.9100,0.0900,98.9011,0.3000,0.0600,200.0000,0.0700,0.0100,142.8571,1.3900,0.0800,1.3900,0.0800,57.5540,22.3250,17.8488,21.8250,17.3625,1154.8573,0.1200,0.4290,3575.0000
10,519,2003,0.7800,1.2900,0.7800,1.2900,1653.8462,44.6000,155.0100,44.6000,155.0100,3475.5605,0.0100,0.0200,0.0100,0.0200,2000.0000,4.8700,3.0800,4.8700,3.0800,632.4435,0.8900,0.4400,0.8900,0.4400,494.3820,0.3200,0.1700,531.2500,0.1100,0.0700,636.3636,1.6300,0.7400,1.6300,0.7400,453.9877,22.3250,17.8488,21.8250,17.3625,1171.6551,0.0700,0.3890,5557.1429
10,519,2004,0.6500,0.9600,0.6500,0.9600,1476.9231,42.0000,142.5100,42.0000,142.5100,3393.0952,0.0300,0.0300,0.0300,0.0300,1000.0000,3.1000,3.4200,3.1000,3.4200,1103.2258,0.7000,0.9800,0.7000,0.9800,1400.0000,0.2000,0.0700,350.0000,0.1300,0.0400,307.6923,2.4300,0.8100,2.4300,0.8100,333.3333,22.3250,17.8488,21.8250,17.3625,1259.3323,0.0700,0.4120,5885.7143
10,519,2005,0.8400,1.2300,0.8400,1.2300,1464.2857,46.6200,148.3600,46.6200,148.3600,3182.3252,0.0100,0.0100,0.0100,0.0100,1000.0000,1.9700,2.0500,1.9700,2.0500,1040.6091,0.8500,0.6800,0.8500,0.6800,800.0000,0.2300,0.0600,260.8696,0.1100,0.0200,181.8182,3.3700,0.5000,3.3700,0.5000,148.3680,22.3250,17.8488,21.8250,17.3625,1368.9095,0.1100,0.9510,8645.4545
10,519,2006,0.5400,0.8500,0.5400,0.8500,1574.0741,47.6500,159.0900,47.6500,159.0900,3338.7198,0.0100,0.0100,0.0100,0.0100,1000.0000,1.8900,2.6400,1.8900,2.6400,1396.8254,0.6500,0.5200,0.6500,0.5200,800.0000,0.1600,0.0500,312.5000,0.1600,0.0600,375.0000,3.8300,1.5400,3.8300,2.1600,772.8460,22.3250,17.8488,21.8250,17.3625,1544.4909,0.1700,0.5360,3152.9412
10,519,2007,0.4800,0.9800,0.4800,0.9800,2041.6667,51.1800,150.6800,51.1800,150.6800,2944.1188,0.0100,0.0100,0.0100,0.0100,1000.0000,0.8300,0.8100,0.8300,0.8100,975.9036,0.6400,0.6400,0.6400,0.6400,1000.0000,0.1600,0.0900,562.5000,0.1100,0.0500,454.5455,3.7900,1.5400,3.7900,1.8800,496.0422,22.3250,17.8488,21.8250,17.3625,1218.8791,0.1200,0.4390,3658.3333
10,519,2008,0.5700,1.0400,0.5700,1.0400,1824.5614,50.8100,185.2900,50.8100,185.2900,3646.7231,0.0200,0.0400,0.0200,0.0400,2000.0000,2.7500,3.2400,2.7500,3.2400,1178.1818,0.6800,0.6800,0.6800,0.6800,1000.0000,0.1100,0.0300,272.7273,0.1900,0.0800,421.0526,2.7000,1.4300,2.7000,1.4300,529.6296,22.3250,17.8488,21.8250,17.3625,1494.4126,0.0200,0.1020,5100.0000
10,519,2009,0.5700,0.8600,0.5700,0.8600,1508.7719,56.8300,222.2800,56.8300,222.2800,3911.3144,0.0100,0.0100,0.0100,0.0100,1000.0000,3.7800,5.4900,3.7800,5.4900,1452.3810,0.7800,0.7800,0.7800,0.7800,1000.0000,0.1300,0.0400,307.6923,0.0900,0.0000,0.0000,3.0300,1.5400,3.0300,1.9800,653.4653,22.3250,17.8488,21.8250,17.3625,1446.0792,0.0100,0.0890,8900.0000
10,519,2010,0.6800,1.3800,0.6800,1.3800,2029.4118,59.1900,206.3900,59.1900,206.3900,3486.9066,0.0100,0.0100,0.0100,0.0100,1000.0000,2.2700,2.0300,2.2700,2.0300,894.2731,1.0100,1.0100,1.0100,1.0100,1000.0000,0.1600,0.1200,750.0000,0.1800,0.1100,611.1111,3.5800,1.5400,3.5800,2.1600,969.3801,22.3250,17.8488,21.8250,17.3625,1790.1925,0.0700,0.5560,7942.8571
10,519,2011,0.6800,1.2700,0.6800,1.2700,1867.6471,58.4800,246.2300,58.4800,246.2300,4210.4993,0.0100,0.0100,0.0100,0.0100,1000.0000,1.8700,1.9400,1.8700,1.9400,1037.4332,0.9300,0.9300,0.9300,0.9300,1000.0000,0.1700,0.0900,529.4118,0.1600,0.0800,500.0000,2.7500,1.1400,2.7500,1.1400,414.5455,22.3250,17.8488,21.8250,17.3625,1563.7312,0.1100,1.5530,12411.1111
10,519,2012,0.6100,1.0900,0.6100,1.0900,1786.8852,59.5200,243.7900,59.5200,243.7900,4095.9341,0.0000,0.0100,0.0000,0.0100,0.0000,1.5000,2.0900,1.5000,2.0900,1393.3333,0.7800,0.7800,0.7800,0.7800,1000.0000,0.1900,0.1100,578.9474,0.1600,0.0500,312.5000,2.1400,0.5600,2.1400,0.5600,261.6822,22.3250,17.8488,21.8250,17.3625,1311.8084,0.1100,0.6640,6036.3636
10,519,2013,0.6200,1.3300,0.6200,1.3300,2145.1613,61.4200,242.8200,61.4200,242.8200,3953.4354,7.9551,13.7922,8.7292,13.8731,1695.0837,1.3200,2.1700,1.3200,2.1700,1643.9394,0.6000,0.6000,0.6000,0.6000,1000.0000,0.1600,0.0600,375.0000,0.1400,0.0500,357.1429,2.0600,0.4400,2.0600,0.4400,213.5922,22.3250,17.8488,21.8250,17.3625,1255.9591,0.0600,0.6900,11500.0000
10,519,2014,0.5000,1.1000,0.5000,1.1000,2200.0000,67.9800,232.1000,67.9800,232.1000,3414.2395,0.0000,0.0100,0.0000,0.0100,0.0000,1.4000,1.3600,1.4000,1.3600,971.4286,0.5200,0.5100,0.5200,0.5100,980.7692,0.1400,0.0800,571.4286,0.1200,0.0600,500.0000,1.8600,1.0600,1.8600,1.0600,569.8925,22.3250,17.8488,21.8250,17.3625,1154.0095,0.0300,0.2870,9566.6667
10,519,2015,0.4000,0.8200,0.4000,0.8200,2050.0000,64.0700,218.3500,64.0700,218.3500,3407.9913,0.0000,0.0000,0.0000,0.0000,0.0000,0.9500,0.9200,0.9500,0.9200,968.4211,0.5200,0.4700,1.0300,0.9400,912.6214,0.1300,0.0500,384.6154,0.1100,0.0500,454.5455,2.7700,1.5400,2.7700,1.7000,613.7184,22.3250,17.8488,21.8250,17.3625,1328.4352,0.0200,0.2320,11600.0000
10,536,1997,1.2000,1.3000,1.2000,1.3000,1083.3333,77.2000,127.9000,77.2000,127.9000,1656.7358,18.6000,20.4000,18.6000,20.4000,1096.7742,16.7000,14.1000,16.7000,14.1000,844.3114,0.1000,0.1000,0.1000,0.1000,1000.0000,1.0949,0.3422,312.9240,1.1052,0.3013,288.8222,0.5000,0.1000,0.5000,0.1000,200.0000,22.3250,17.8488,21.8250,17.3625,620.5357,0.2000,1.4900,7450.0000
10,536,1998,1.4400,1.3900,1.4400,1.3900,965.2778,93.6300,159.7900,93.6300,159.7900,1706.6111,19.0000,27.5300,19.0000,27.5300,1448.9474,24.1800,17.2400,24.1800,17.2400,712.9859,0.1400,0.1800,0.1400,0.1800,1285.7143,2.0000,0.6400,320.0000,0.9700,0.1000,103.0928,0.6100,0.0500,0.6100,0.0500,81.9672,22.3250,17.8488,21.8250,17.3625,928.9057,0.2000,1.0910,5455.0000
10,536,1999,2.9200,1.7300,2.9200,1.7300,592.4658,88.5400,240.9600,88.5400,240.9600,2721.4818,19.4100,26.6300,19.4100,26.6300,1371.9732,15.4600,10.7400,15.4600,10.7400,694.6960,0.0900,0.0600,0.0900,0.0600,666.6667,0.8300,0.2400,289.1566,0.1900,0.0200,105.2632,0.6900,0.0500,0.6900,0.0500,72.4638,22.3250,17.8488,21.8250,17.3625,1118.1453,0.1200,0.7030,5858.3333
10,536,2000,3.2200,2.6200,3.2200,2.6200,813.6646,89.1900,186.6000,89.1900,186.6000,2092.1628,19.8900,45.1100,19.8900,45.1100,2267.9739,15.5000,14.3600,15.5000,14.3600,926.4516,0.2100,0.0800,0.2100,0.0800,380.9524,0.6800,0.2000,294.1176,0.2900,0.0500,172.4138,1.0100,0.1400,1.0100,0.1400,138.6139,22.3250,17.8488,21.8250,17.3625,1353.2225,0.1300,0.5900,4538.4615
10,536,2001,4.7900,7.4200,4.7900,7.4200,1549.0605,67.6500,211.3500,67.6500,211.3500,3124.1685,23.9100,35.6700,23.9100,35.6700,1491.8444,17.4100,20.7600,17.4100,20.7600,1192.4182,0.1800,0.0500,0.1800,0.0500,277.7778,2.7700,1.0000,361.0108,0.2000,0.0600,300.0000,1.5000,0.4900,1.5000,0.4900,326.6667,22.3250,17.8488,21.8250,17.3625,1362.0921,0.1000,0.3880,3880.0000
10,536,2002,1.6100,1.7600,1.6100,1.7600,1093.1677,39.0600,121.1000,39.0600,121.1000,3100.3584,27.8800,34.7200,27.8800,34.7200,1245.3372,7.3100,17.1700,7.3100,17.1700,1652.3695,0.0500,0.0100,0.0500,0.0100,200.0000,5.6300,1.4948,252.0115,0.1800,0.0100,55.5556,1.2100,0.0700,1.2100,0.0700,57.8512,20.0900,17.8488,20.0900,17.3625,1267.2972,0.0600,0.2870,4783.3333
10,536,2003,1.8100,3.6200,1.8100,3.6200,2000.0000,55.3100,132.4700,55.3100,132.4700,2395.0461,32.6500,51.9800,41.4800,51.9800,1253.1340,6.6700,8.3100,6.6700,8.3100,1245.8771,0.0300,0.0200,0.0300,0.0200,666.6667,2.7000,1.9300,714.8148,0.1400,0.0900,642.8571,2.4700,1.1200,2.4700,1.1200,453.4413,22.3250,17.8488,21.8250,17.3625,1438.5269,0.0200,0.0910,4550.0000
